iteration,state,state_str,cost,is_valid,size,accepted,proposed_state,proposed_state_str,proposed_cost,best_state,best_state_str,best_cost,best_size,best_is_valid,method,seed,initialization,initial_state,initial_state_str,graph_name,run_id
22,"(0, 0, 0, 1, 1, 0, 0, 1)",00011001,-3,True,3,False,"(0, 0, 0, 1, 0, 0, 0, 1)",00010001,-2,"(0, 1, 0, 0, 1, 0, 0, 1)",01001001,-3,3,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
23,"(0, 0, 0, 1, 1, 0, 0, 1)",00011001,-3,True,3,False,"(0, 0, 1, 1, 1, 0, 0, 1)",00111001,12,"(0, 1, 0, 0, 1, 0, 0, 1)",01001001,-3,3,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
24,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,True,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
25,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 1, 0, 1, 1, 0, 0, 1)",11011001,11,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
26,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 0, 0, 1, 0, 0, 0, 1)",10010001,-3,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
27,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 0, 0, 1, 0, 0, 0, 1)",10010001,-3,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
28,"(1, 0, 0, 0, 1, 0, 0, 1)",10001001,-3,True,3,True,"(1, 0, 0, 0, 1, 0, 0, 1)",10001001,-3,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
29,"(1, 0, 0, 0, 1, 0, 0, 1)",10001001,-3,True,3,False,"(1, 0, 1, 0, 1, 0, 0, 1)",10101001,12,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
30,"(1, 0, 0, 0, 1, 0, 0, 1)",10001001,-3,True,3,False,"(1, 1, 0, 0, 1, 0, 0, 1)",11001001,4,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
31,"(1, 0, 0, 0, 1, 0, 0, 1)",10001001,-3,True,3,False,"(1, 0, 1, 0, 1, 0, 0, 1)",10101001,12,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
32,"(1, 0, 0, 0, 1, 0, 0, 1)",10001001,-3,True,3,False,"(1, 0, 0, 0, 0, 0, 0, 1)",10000001,-2,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
33,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,True,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
34,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 0, 0, 1, 1, 0, 1, 1)",10011011,11,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
35,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 1, 0, 1, 1, 0, 0, 1)",11011001,11,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
36,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
37,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(0, 0, 0, 1, 1, 0, 0, 1)",00011001,-3,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
38,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 0, 1, 1, 1, 0, 0, 1)",10111001,19,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
39,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(0, 0, 0, 1, 1, 0, 0, 1)",00011001,-3,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
40,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 0, 1, 1, 1, 0, 0, 1)",10111001,19,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
41,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(0, 0, 0, 1, 1, 0, 0, 1)",00011001,-3,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
42,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 0, 1, 1, 1, 0, 0, 1)",10111001,19,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
43,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
44,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 0, 1, 1, 1, 0, 0, 1)",10111001,19,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
45,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
46,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(0, 0, 0, 1, 1, 0, 0, 1)",00011001,-3,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
47,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 1, 0, 1, 1, 0, 0, 1)",11011001,11,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
48,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 0, 0, 0, 1, 0, 0, 1)",10001001,-3,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
49,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,True,3,True,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
50,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,True,3,False,"(0, 0, 0, 1, 1, 0, 0, 0)",00011000,-2,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_random,2029,random,"(0, 1, 0, 0, 0, 0, 0, 1)",01000001,graph_8,3
0,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,5,False,3,True,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,5,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,5,3,False,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
1,"(0, 0, 0, 0, 0, 1, 1, 0)",00000110,-2,True,2,True,"(0, 0, 0, 0, 0, 1, 1, 0)",00000110,-2,"(0, 0, 0, 0, 0, 1, 1, 0)",00000110,-2,2,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
2,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,True,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
3,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 0, 0, 1, 0, 0)",01000100,-2,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
4,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 1, 0, 1, 1, 0)",01010110,12,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
5,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 0, 0, 0, 0, 1, 1, 0)",00000110,-2,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
6,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 0, 0, 0, 1, 0)",01000010,-2,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
7,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(1, 1, 0, 0, 0, 1, 1, 0)",11000110,4,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
8,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 0, 0, 0, 1, 0)",01000010,-2,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
9,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 0, 0, 0, 1, 0)",01000010,-2,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
10,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 0, 1, 1, 1, 0)",01001110,12,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
11,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 1, 0, 1, 1, 0)",01010110,12,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
12,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 0, 0, 0, 0, 1, 1, 0)",00000110,-2,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
13,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(1, 1, 0, 0, 0, 1, 1, 0)",11000110,4,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
14,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 1, 0, 1, 1, 0)",01010110,12,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
15,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 0, 0, 1, 1, 1)",01000111,12,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
16,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 1, 0, 1, 1, 0)",01010110,12,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
17,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(1, 1, 0, 0, 0, 1, 1, 0)",11000110,4,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
18,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 0, 1, 1, 1, 0)",01001110,12,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
19,"(0, 1, 0, 0, 0, 0, 1, 0)",01000010,-2,True,2,True,"(0, 1, 0, 0, 0, 0, 1, 0)",01000010,-2,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
20,"(0, 1, 0, 0, 0, 0, 1, 0)",01000010,-2,True,2,False,"(0, 1, 0, 1, 0, 0, 1, 0)",01010010,5,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
21,"(0, 1, 0, 0, 0, 0, 1, 0)",01000010,-2,True,2,False,"(0, 1, 0, 0, 0, 0, 0, 0)",01000000,-1,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
22,"(0, 1, 0, 0, 0, 0, 1, 0)",01000010,-2,True,2,False,"(1, 1, 0, 0, 0, 0, 1, 0)",11000010,5,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
23,"(0, 1, 0, 0, 0, 0, 1, 0)",01000010,-2,True,2,False,"(0, 1, 0, 1, 0, 0, 1, 0)",01010010,5,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
24,"(0, 1, 0, 0, 0, 0, 1, 0)",01000010,-2,True,2,False,"(0, 0, 0, 0, 0, 0, 1, 0)",00000010,-1,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
25,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,True,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
26,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 0, 0, 0, 0, 1, 1, 0)",00000110,-2,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
27,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 0, 0, 0, 1, 0)",01000010,-2,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
28,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(1, 1, 0, 0, 0, 1, 1, 0)",11000110,4,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
29,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 0, 1, 1, 1, 0)",01001110,12,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
30,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(1, 1, 0, 0, 0, 1, 1, 0)",11000110,4,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
31,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 0, 0, 1, 0, 0)",01000100,-2,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
32,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 0, 0, 1, 1, 1)",01000111,12,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
33,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 0, 0, 1, 1, 1)",01000111,12,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
34,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 0, 0, 0, 0, 1, 1, 0)",00000110,-2,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
35,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,True,3,False,"(0, 1, 0, 1, 0, 1, 1, 0)",01010110,12,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,3,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
36,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,True,4,True,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
37,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,True,4,False,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
38,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,True,4,False,"(0, 1, 0, 0, 0, 1, 1, 0)",01000110,-3,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
39,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,True,4,False,"(0, 1, 1, 0, 0, 1, 0, 0)",01100100,-3,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
40,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,True,4,False,"(0, 1, 1, 0, 0, 0, 1, 0)",01100010,-3,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
41,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,True,4,False,"(0, 1, 1, 0, 1, 1, 1, 0)",01101110,19,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
42,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,True,4,False,"(0, 1, 1, 1, 0, 1, 1, 0)",01110110,19,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
43,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,True,4,False,"(1, 1, 1, 0, 0, 1, 1, 0)",11100110,11,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
44,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,True,4,False,"(0, 1, 1, 0, 0, 0, 1, 0)",01100010,-3,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
45,"(0, 0, 1, 0, 0, 1, 1, 0)",00100110,-3,True,3,True,"(0, 0, 1, 0, 0, 1, 1, 0)",00100110,-3,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
46,"(0, 0, 1, 0, 0, 1, 1, 0)",00100110,-3,True,3,False,"(0, 0, 1, 0, 1, 1, 1, 0)",00101110,20,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
47,"(0, 0, 1, 0, 0, 1, 1, 0)",00100110,-3,True,3,False,"(0, 0, 1, 0, 1, 1, 1, 0)",00101110,20,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
48,"(0, 0, 1, 0, 0, 1, 1, 0)",00100110,-3,True,3,False,"(0, 0, 1, 0, 1, 1, 1, 0)",00101110,20,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
49,"(0, 0, 1, 0, 0, 1, 1, 0)",00100110,-3,True,3,False,"(0, 0, 1, 0, 0, 0, 1, 0)",00100010,-2,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
50,"(0, 0, 1, 0, 0, 1, 1, 0)",00100110,-3,True,3,False,"(0, 0, 1, 0, 0, 0, 1, 0)",00100010,-2,"(0, 1, 1, 0, 0, 1, 1, 0)",01100110,-4,4,True,classical_random,2030,random,"(0, 0, 0, 1, 0, 1, 1, 0)",00010110,graph_8,4
0,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,True,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12026,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,0
1,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 1, 1, 0, 0, 1, 0)",10110010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12026,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,0
2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12026,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,0
3,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 1, 0, 1, 0)",10011010,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12026,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,0
4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12026,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,0
5,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12026,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,0
6,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12026,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,0
7,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 0, 0, 0, 1, 0)",10000010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12026,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,0
